1190635.8038861752,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.815721035,spark/datalogger/laptime/dllaptime,0
1190635.8158810139,spark/datalogger/displacement/displacementrearright,0
1190635.8160140514,spark/datalogger/displacement/displacementrearleft,0
1190635.8162465096,spark/datalogger/displacement/displacementfrontleft,35
1190635.816455841,spark/datalogger/displacement/displacementfrontright,54
1190635.8166928291,spark/energymeter/power/empower,71
1190635.8167984486,spark/energymeter/energy/emenergy,4
1190635.8169202805,spark/cooling/misc/flowheat,-20480
1190635.8169875145,spark/cooling/misc/fan1status,-1
1190635.8171973228,spark/cooling/misc/flowsens,0
1190635.817332983,spark/cooling/misc/pumpstatus,-1
1190635.817391634,spark/cooling/misc/coolingcurrent,-2731
1190635.8174607754,spark/cooling/misc/fan2status,0
1190635.8175127506,spark/cooling/heatsens/heatsens3,0
1190635.817560196,spark/cooling/heatsens/heatsens2,22005
1190635.8176059723,spark/cooling/heatsens/heatsens4,515
1190635.817653656,spark/cooling/heatsens/heatsense1,22005
1190635.817697525,spark/datalogger/gps/dlgpslongitude,0
1190635.8177406788,spark/datalogger/gps/dlgpslatitude,0
1190635.8177838326,spark/datalogger/rpm/dlrpmfrontright,0
1190635.8178265095,spark/datalogger/rpm/dlrpmrearright,0
1190635.8178694248,spark/datalogger/rpm/dlrpmrearleft,0
1190635.8179132938,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.8179574013,spark/datalogger/acceleration/dlsteeringangle,-103.18
1190635.8180015087,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.818044424,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.8180875778,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.8181552887,spark/energymeter/current/emcurrent,158
1190635.8182125092,spark/datalogger/laptime/dllaptime,0
1190635.8182651997,spark/datalogger/displacement/displacementrearright,0
1190635.8183493614,spark/datalogger/displacement/displacementrearleft,0
1190635.846175909,spark/datalogger/displacement/displacementfrontleft,35
1190635.8462908268,spark/datalogger/displacement/displacementfrontright,54
1190635.8463540077,spark/energymeter/heat/emheat,175
1190635.8466596603,spark/dspace/_pedalbox_inputs/throttle_1_in,461
1190635.8468425274,spark/dspace/_pedalbox_inputs/break_value,1
1190635.8471057415,spark/dspace/_pedalbox_inputs/throttle_2_in,5
